Mean_Perm, Std_dev_Perm
19.015589000595956, 23.25635301656071
18.90788564163038, 23.232860392433754
19.077341805171258, 22.399027281350598
18.937230768939955, 22.717991887118064
19.14203735163007, 23.702006247948486
19.18916945354748, 22.95335832788489
18.954835825052893, 22.335369741294212
18.632283011272886, 22.528432694470883
18.78275463993856, 21.787159681373236
19.032123850435276, 22.75944819094838
