phi, Mean_Perm, Std_dev_Perm
0.06, 0.1677097606560989, 0.0950221914519241
0.06999999999999999, 0.33243293994720213, 0.1942394573639061
0.08, 0.5957943476728458, 0.3158648591575916
0.09, 1.0058340774245835, 0.6017249666172267
0.1, 1.597727510650434, 0.8920806008401156
0.11, 2.4366175955454454, 1.439650680640862
0.12, 3.521326757251761, 1.9802271131608526
0.13, 5.01595142683203, 2.731218346824004
0.14, 7.063396220434041, 4.494570749662934
0.15, 9.475063372160722, 5.454738167960688
