Mean_Perm, Std_dev_Perm
9.733956860341655, 12.310530652992963
9.801662584761363, 12.324687693586437
9.776189055745219, 12.59073924796091
9.77820430687255, 14.606817959619812
9.74623620894772, 12.238082599720968
9.673355361864655, 12.440815398541554
9.838829645353657, 12.69982084230228
9.8710112912083, 12.610544275279603
9.684732202925, 12.566216743361789
9.96842927600608, 12.795324688930885
