#Mean_Perm Std_dev_Perm
0.0005515136826771521 0.0010063807577886871
0.0005355963031964756 0.001008610466263708
0.0005484450588159228 0.000993198322016167
0.0005580398324581779 0.0010421867280890143
0.0005539624401980295 0.0010498335463931014
0.0005660867280058861 0.0010893418124332515
0.0005670969302772137 0.0011112731266597147
0.0005495618141209992 0.0010128788357811206
0.0005413166525091188 0.0010270255494107716
0.0005497930703253427 0.0010261209138929788
