Phi, Sw, K
0.1092966901047728, 0.7728112248345882, 8.52491188836557e-05
0.11372639342444855, 0.6640941404638258, 0.00013749793440572165
0.12147063961679992, 0.6662991557175146, 0.00018251609646003625
0.14448153097509517, 0.63113683004402, 0.00043640842115928133
0.17899345989850343, 0.6275957565753308, 0.0011326335374407638
0.11612749564610712, 0.723894521385482, 0.00012686142430208774
0.11925933420289186, 0.8157012737755025, 0.00011232336098510346
0.10672446863123933, 0.5931904224036412, 0.00013029844764464153
0.13835220693240494, 0.6276684478053712, 0.00036462303612183806
0.05193226686880564, 0.7483483244633984, 3.4409815866857707e-06
0.09549727371419035, 0.6622137120207519, 6.411060004526453e-05
0.08833286737801546, 0.524524218155526, 7.250585055355719e-05
0.10325946323515417, 0.5965818046635366, 0.00011140823346440243
0.11685481336718567, 0.6352097324216026, 0.0001693466761468925
0.15248715654682485, 0.7406511012595536, 0.0004017583597403812
0.13713102021051948, 0.6126395619323811, 0.0003680890779526126
0.15986257162949008, 0.7633751417907375, 0.00046556011589634553
0.12285529139245287, 0.6979585381428295, 0.00017483954204309008
0.1258204900859383, 0.6293099323695611, 0.00023885963455918093
0.13744863144167732, 0.7327730593675561, 0.00025992302762028324
0.13145405358295414, 0.6934516253236241, 0.00023852784278712727
0.1658625928649021, 0.6541057236231445, 0.0007456983455065629
0.1214728231220532, 0.7565785002268921, 0.00014156831253189686
0.11433006945029141, 0.6811283496411528, 0.00013378703836272157
0.09379081768132706, 0.6461713396798856, 6.219793005732701e-05
0.07827912953376759, 0.3958078198094895, 7.48237555488577e-05
0.05323533956962173, 0.6826900761183641, 4.61103950930367e-06
0.12686796475213855, 0.601403541543124, 0.00027125803738528
0.11492255739360543, 0.6976787573242819, 0.00013044821400133195
0.17942509141012555, 0.5907880377947253, 0.0012917797904580424
0.12824117486749614, 0.6814364140411777, 0.00022153184787806365
0.1373458114637884, 0.6626421066597137, 0.00031680766837706914
0.17167349723328462, 0.7051919557922244, 0.000746526996041779
0.07879554110285156, 0.5807285615696071, 3.5778880750218866e-05
0.067201052769433, 0.5822494834915726, 1.7668611068524897e-05
0.08673297378665762, 0.5958023819190543, 5.185278299430156e-05
0.14186746642279402, 0.7626087326517648, 0.000275833319184053
0.1097115935130159, 0.6844519962370726, 0.00011050731056661144
0.13010108744462656, 0.7294074833457181, 0.00020599730796367645
0.11088351939273938, 0.45268402551701403, 0.00026472220192650444
0.150571123832765, 0.6916150685211322, 0.000435813267859547
0.14639765136686692, 0.6635730998082969, 0.0004183487103706544
0.12098452785990403, 0.7611829893878641, 0.0001374038868507685
0.13071859986360845, 0.7757496891823755, 0.00018595470933063573
0.09132932700969126, 0.7751398325631892, 3.844951979188913e-05
0.11031448452414935, 0.81354805509681, 8.012769515763481e-05
0.1591767937077575, 0.5597502823543146, 0.000849665853987488
0.09175247632532585, 0.5360219440181163, 8.205764582749755e-05
0.10022502801391972, 0.6529529790314785, 8.15637719315378e-05
0.10881978461581254, 0.6210028449856798, 0.00012950701999853726
0.10710636336483692, 0.6779488246686305, 0.00010133495460659522
0.10622073376028279, 0.5842055304594432, 0.00013156957645797405
0.10563007498345364, 0.6166244044769195, 0.00011523644887274154
0.12698402999416247, 0.549622521915004, 0.0003260865768306633
0.12449195196067372, 0.6126159610647774, 0.00024055306686532942
0.12695882373667713, 0.6618181178025939, 0.00022470115723419604
0.11213201927600291, 0.7670281669118086, 9.686206006995687e-05
0.1455103972149316, 0.6286060944949514, 0.0004538814546159958
0.07571365829766893, 0.5291656135439538, 3.615341134226344e-05
0.09189557613432132, 0.5234409447606789, 8.664166235982672e-05
0.1573030062521784, 0.6656593228612284, 0.0005703018216343344
0.11896023810482227, 0.6599999464230147, 0.00016968604429423994
0.16610218222897052, 0.7403690573742394, 0.000585761556592699
0.12591668352015709, 0.6752521153877329, 0.0002081614989654718
0.1672078185499812, 0.6027020635034488, 0.0009101008009105612
0.08575213682361388, 0.729486409410171, 3.290101304709288e-05
0.10114539557540794, 0.664128276168307, 8.20776418498313e-05
0.10851044832959002, 0.6230599060127558, 0.00012705189328403226
0.14189790806819616, 0.6236201266860055, 0.0004128763622682567
0.07663127135389801, 0.7184157689555601, 2.0682389841962097e-05
0.12892869702487728, 0.6643572728398148, 0.00023861663764733048
0.1022951741618438, 0.6741144406418821, 8.372618034416966e-05
0.15463754197246984, 0.5577488824763712, 0.0007534842969274184
0.16017048596388905, 0.5753849798256657, 0.000826440945944593
0.09521395712545959, 0.44073414929519217, 0.00014285491879704226
0.10865528291804558, 0.7226578703819715, 9.500011914256381e-05
0.13348405180327122, 0.6655872096878145, 0.00027697797604655415
0.05431056434433354, 0.7076536823401003, 4.686140914782913e-06
0.14774096208620688, 0.5106746851846264, 0.0007353283290429567
0.09645796878550147, 0.5327615749077554, 0.00010351130956526549
0.13893865928944163, 0.6877897474921895, 0.0003093685474275461
0.12542169892911764, 0.6704231463683307, 0.00020754280702840378
0.1394764720760142, 0.7092387843573578, 0.0002959273739511214
0.1307056157768983, 0.5795941123941414, 0.0003329757881978507
0.10232372794153456, 0.6285239493119549, 9.643133844712567e-05
0.11124067360589987, 0.5634458242613483, 0.00017330913390065602
0.15106853150796962, 0.645965042651779, 0.0005068897370388636
0.14110730051299347, 0.7694039833054289, 0.0002646517463161641
0.10614307145559333, 0.6179696228272136, 0.00011720736578628602
0.12332095779976343, 0.6385075481880474, 0.00021242035867805777
0.09454751700506292, 0.6731317844031453, 5.9378095564653656e-05
0.16049060544454186, 0.7771654503988481, 0.0004570010881252735
0.13749699985870195, 0.43333231529298866, 0.0007444129502606674
0.1464819835163792, 0.6732192176549487, 0.00040747730097487556
0.17986289156400645, 0.7182076631624389, 0.0008835044483107409
0.12866136263956668, 0.6743555223551805, 0.00022948796019546815
0.10369140832135053, 0.6429145877409508, 9.770741836063616e-05
0.11347940363272492, 0.6484010693575587, 0.00014286092221568617
0.08912349258054145, 0.7357179686988242, 3.832735410950106e-05
0.1242741796253795, 0.6412365095848386, 0.00021787399444531344
0.1368759138936436, 0.6254393359604403, 0.00035029541545227537
0.1496419014411698, 0.708809017753406, 0.0004037770100827911
0.10976446687821927, 0.6179390538428838, 0.00013586462940173974
0.14003002304389178, 0.5629754233700179, 0.00047792541943472017
0.10553285950643836, 0.7210099991032713, 8.394391648113806e-05
0.10482804556889755, 0.5679057704330792, 0.00013137547063426697
0.06537535568958258, 0.58975764746206, 1.5255997882602591e-05
0.0754568062529743, 0.7435157948357033, 1.8040914374551925e-05
0.11828905488830702, 0.8215060677644377, 0.00010683176859971967
0.14309476746501984, 0.6032752412926368, 0.0004578038148512793
0.09964083930977785, 0.6915323386924628, 7.087047897773983e-05
0.12608396712047973, 0.6385822358345611, 0.00023411844835431592
