Phi, Sw, K
0.07222222222222223, 0.6601386383826013, 0.1522798588986419
0.07222222222222223, 0.6411763815361784, 0.24895220669456314
0.07222222222222223, 0.5812967603911177, 0.4726532021965222
0.07222222222222223, 0.5818353883369866, 0.230894104280105
0.07222222222222223, 0.41766139325629115, 0.4414981322764508
0.07222222222222223, 0.5688822053738882, 0.23843122075271359
0.07222222222222223, 0.6173906654714231, 0.42523991896038627
0.07222222222222223, 0.7153328262026459, 0.333018459789998
0.07222222222222223, 0.5192129504926966, 0.2925734034878805
0.07222222222222223, 0.6110330414989202, 0.3600408910297373
0.07222222222222223, 0.5989656298417388, 0.339351667081483
0.07222222222222223, 0.6153704275739245, 0.23938725277161124
0.07222222222222223, 0.5016061681903591, 1.0144315081701452
0.07222222222222223, 0.6413580869102612, 0.38548090537480184
0.07222222222222223, 0.5620416164921922, 0.39479969140853144
0.07222222222222223, 0.6408323368029193, 0.2197146702815813
0.07222222222222223, 0.5454310357500689, 0.35406473230170665
0.07222222222222223, 0.3497592309416583, 0.27057528618575166
0.07222222222222223, 0.6173131601600333, 0.24795463525991954
0.07222222222222223, 0.4935510702353504, 0.20788515032393984
0.07222222222222223, 0.6115791476942527, 0.3639640261595553
0.07222222222222223, 0.588447204142343, 0.2511887991839981
0.07222222222222223, 0.5769432985312173, 0.2599503554874537
0.07222222222222223, 0.46559619980430467, 0.2399527658249783
0.07222222222222223, 0.6098342828075533, 0.2545193001508469
0.07222222222222223, 0.5114059177686313, 0.23506088589971175
0.07222222222222223, 0.6301826226030337, 0.5796866682693611
0.07222222222222223, 0.5856352155801432, 0.4243645985934475
0.07222222222222223, 0.5476960071084, 0.3072782577345408
0.07222222222222223, 0.6224127380074499, 0.17536569883167116
0.07222222222222223, 0.5320873310392633, 1.4043425583084368
0.07222222222222223, 0.5141200339021803, 0.5164871798375452
0.07222222222222223, 0.5307180123173331, 0.30151423905228736
0.07222222222222223, 0.5477042442308189, 0.23857405065716067
0.07222222222222223, 0.5729697209656428, 0.2508385287425823
0.07222222222222223, 0.5205418126857186, 0.1695455752518776
0.07222222222222223, 0.4595042768036577, 0.18752752885809643
0.07222222222222223, 0.6401118826501615, 0.21423002396605076
0.07222222222222223, 0.6766884308514632, 0.2977121250962008
0.07222222222222223, 0.5859825572166191, 0.16313737624129268
0.07222222222222223, 0.5051731707767453, 0.6861284897236425
0.07222222222222223, 0.6116398056546679, 0.1793975881427204
0.07222222222222223, 0.5919327951399165, 0.16260022881349806
0.07222222222222223, 0.43678423437855657, 0.39553397955390884
0.07222222222222223, 0.5356193674492749, 0.21391880641980004
0.07222222222222223, 0.6000725525859956, 0.21575881153642357
0.07222222222222223, 0.678112833984694, 0.22615520101384373
0.07222222222222223, 0.7255027140836792, 0.32950972040868515
0.07222222222222223, 0.8313781385135621, 0.29814410014757176
0.07222222222222223, 0.5165137927290053, 0.3960186001632412
0.07222222222222223, 0.5307697916946019, 0.2347800641485519
0.07222222222222223, 0.7205346316210114, 0.2072125374634746
0.07222222222222223, 0.36383784123005236, 0.4838090790215016
0.07222222222222223, 0.61742358457783, 0.25301233150181257
0.07222222222222223, 0.4403179032709479, 0.19948551992469263
0.07222222222222223, 0.6005556213885179, 0.23067167299518407
0.07222222222222223, 0.5664633882284811, 0.18320214194400208
0.07222222222222223, 0.4683243847770159, 0.22131054510766424
0.07222222222222223, 0.5835027649382281, 0.2819314692913095
0.07222222222222223, 0.40711059674527184, 0.20914481266411192
0.07222222222222223, 0.5413263429913387, 0.13695720209083473
0.07222222222222223, 0.4660071150824374, 0.25890426913386855
0.07222222222222223, 0.600773164857298, 0.18940824195263153
0.07222222222222223, 0.7029716849286544, 0.2628807089020342
0.07222222222222223, 0.6295544504198627, 0.24769640343214916
0.07222222222222223, 0.5195590080686703, 0.1969897921156308
0.07222222222222223, 0.5354383268174479, 0.23110703938598373
0.07222222222222223, 0.5819589455303541, 0.2905882618363627
0.07222222222222223, 0.48364975512642605, 0.3113493856630082
