Phi, Sw, K
0.19946936036839177, 0.19559918727630554, 401.05684123226763
0.14716593751409457, 0.29619520559974377, 1028.3049716789733
0.12664324456366238, 0.2669360282771719, 180.54117070834536
0.14468986969777808, 0.2667315795138324, 738.1135770358252
0.1279675494604185, 0.46408269706135347, 1563.1534280834394
0.12177450045288529, 0.45742519028923606, 877.6438359321195
0.13816321737601514, 0.3202629585477153, 598.5003957313817
0.14964067100877007, 0.34279828691148034, 381.09706167666013
0.15826374843449295, 0.19521549002220545, 386.5984833401732
0.14018007609603958, 0.33157077460327994, 330.15756220491033
0.2412867096145048, 0.38318235005557755, 564.3547688337738
0.1737066670068013, 0.33510114443091016, 639.0919751661392
0.061430385565013484, 0.3155373020196237, 484.33029619751585
0.23618819959422035, 0.3028041464994124, 457.73098212433473
0.1773041571769765, 0.2767841960203625, 511.5730207380931
0.13512736483867221, 0.41486784978071556, 409.6434345605472
0.22423582428776576, 0.17716651581618675, 323.57620461242504
0.23546799122318213, 0.2811059802264288, 528.4268419773819
0.2927453679293851, 0.4391704454594929, 426.93106735635786
0.21340559300169087, 0.3121416644416314, 555.7095059379324
0.18510703151868096, 0.4106734835000182, 1038.7172428567158
0.2600393184765114, 0.3614108863460564, 298.493586515087
0.18018104991633038, 0.2615360018469303, 3502.738723159981
0.2953705146817991, 0.2940959539495005, 843.8920821008708
0.15910635951407115, 0.27379974862822276, 584.8375108890608
0.19010520450401006, 0.3243305783623078, 625.134245060911
0.14381072518416338, 0.30877699469828723, 1052.9920576575637
0.23450365511964408, 0.48333498012915777, 431.7289199193724
0.23270073852825107, 0.3359372212452735, 270.633080177468
0.15671211663208898, 0.4454899996694215, 2587.5437313234784
0.22822408950471504, 0.4713696545103627, 324.67705915877866
0.2141088394957974, 0.32094810590497236, 313.9004660393068
0.2213659861585646, 0.25697151414867925, 334.884720158184
0.1792868732357647, 0.29980119675511385, 1321.8032703121269
0.24681457383639044, 0.20432640387682416, 858.3854599173585
0.19337571652757446, 0.39626880233717604, 571.9311208834645
0.23493292176351716, 0.35758459671668835, 506.75000098607256
0.2053694451128295, 0.35185481630380877, 661.4113734888572
0.17106917232980554, 0.2531690951302212, 416.8832097986808
0.2272869382142067, 0.28687631883493425, 708.1278604172754
0.17270157010237872, 0.2965274609975437, 756.7492166913834
0.1888401829518727, 0.4552721810752877, 343.84769251934307
0.31189977762918497, 0.2956147964156395, 165.02063259008128
0.16905733068389597, 0.16551923177590333, 534.7914604364626
0.16490141870855815, 0.38575688315080964, 375.65727436851387
0.11460212410342777, 0.2937477906188445, 455.87734264651345
0.1355731772214083, 0.3909563813737376, 565.8131021735923
0.1658024176546493, 0.3545950663507853, 254.1369760658177
0.18770563326483516, 0.4621753385105273, 1021.8937484336241
0.23928402527794496, 0.25773707428781517, 841.5358136729692
0.1688091513696386, 0.1, 463.6540768676176
0.0928138834327391, 0.1, 443.72685859762555
0.22582804476476265, 0.17907694259203277, 360.0183194725543
0.17897591401252083, 0.21796222435175988, 427.9081617304913
0.317979879963806, 0.2518664277964341, 736.2972238400639
0.16143284126533639, 0.3894616996172007, 1862.1651046008105
0.289298804064747, 0.1, 320.9753818179055
