Mean_Perm, Std_dev_Perm
2.8826402889237936, 3.3320321425938393
2.815673656007908, 3.159905949665804
2.8583448825054094, 3.2176112840271336
2.8091507960744835, 3.157719362327941
2.8468372678527847, 3.2038816077786376
2.849504292666584, 3.2496950010195733
2.8576795962736905, 3.1367705779350477
2.825654604181306, 3.2626697176043415
2.8572730378468294, 3.1986787953182305
2.8419138597586096, 3.2547331260950396
