Mean_Perm, Std_dev_Perm
0.00012583419875106342, 0.00016854569816954272
0.00012846175180941378, 0.00017540246280851616
0.00012723055518716305, 0.00016388985857598764
0.00012329093263391535, 0.00016271566863420523
0.00012504914971464066, 0.0001653032313025373
0.00012455235484638223, 0.00016728655378209296
0.00012467706470952318, 0.00016018913879368326
0.00012393189324099062, 0.00016527300843923742
0.00012345188914637893, 0.00016104805962197888
0.00012994503967380273, 0.0001733005612798867
